Day;AnimalsCount;GrassCount;FreeFields;AvgAnimalEnergy;AvgDaysAlive;AvgChildCount;MostPopularGen
1035;292;2250;2750;91,804;51,936;1,952;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1036;294;2259;2741;93,229;51,971;1,939;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1037;294;2259;2741;93,619;51,955;1,956;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1038;296;2253;2747;93,212;52,029;1,919;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1039;295;2251;2749;92,449;52,004;1,929;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1040;289;2253;2747;93,651;51,986;1,941;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1041;289;2247;2753;95,053;52,012;1,941;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1042;292;2251;2749;94,635;52,008;1,949;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1043;291;2249;2751;95,297;52,039;1,935;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1044;289;2246;2754;95,314;52,035;1,955;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1045;287;2247;2753;96,031;52,040;1,958;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1046;290;2256;2744;96,561;52,026;1,966;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1047;290;2264;2736;96,690;52,039;1,969;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1048;284;2268;2732;97,234;52,061;1,975;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1049;286;2270;2730;97,687;52,046;1,990;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1050;283;2267;2733;98,268;52,048;2,018;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1051;285;2281;2719;98,434;52,055;2,018;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1052;286;2280;2720;98,728;52,075;2,028;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1053;289;2274;2726;96,731;52,075;2,028;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1054;293;2266;2734;96,951;52,072;2,034;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1055;299;2283;2717;95,597;52,072;2,033;[4  6  0  4  7  0  3  7  1  2  2  0  0  6  2  1  6  6  6  7  3  5  5  6  2  5  3  4  3  0  6  2  1  1  1  4  4  2  3  0  7  3  0  2  4  6  5  2  7  2]
1056;298;2275;2725;93,569;52,088;2,030;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1057;301;2267;2733;94,983;52,133;2,030;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1058;303;2259;2741;94,848;52,113;2,036;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1059;302;2260;2740;94,050;52,188;2,010;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1060;306;2251;2749;93,688;52,195;2,003;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1061;307;2244;2756;92,885;52,190;2,007;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1062;305;2236;2764;94,700;52,218;2,010;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1063;303;2236;2764;96,061;52,221;2,017;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1064;305;2237;2763;97,423;52,245;2,033;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1065;305;2227;2773;94,586;52,252;2,043;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1066;310;2231;2769;94,424;52,243;2,045;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1067;313;2229;2771;93,546;52,236;2,061;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1068;317;2221;2779;92,042;52,287;2,035;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1069;320;2208;2792;91,369;52,279;2,031;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1070;320;2217;2783;90,899;52,313;2,034;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1071;320;2222;2778;91,067;52,338;2,044;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1072;318;2212;2788;90,605;52,296;2,053;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1073;316;2218;2782;91,736;52,314;2,060;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1074;315;2218;2782;90,978;52,331;2,067;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1075;313;2211;2789;91,371;52,322;2,067;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1076;310;2203;2797;92,443;52,289;2,081;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1077;313;2214;2786;93,328;52,290;2,067;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1078;316;2210;2790;90,625;52,300;2,060;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1079;319;2212;2788;90,916;52,282;2,066;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1080;322;2209;2791;89,209;52,286;2,081;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1081;322;2223;2777;88,817;52,306;2,075;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1082;323;2233;2767;87,886;52,319;2,084;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1083;318;2240;2760;87,145;52,383;2,053;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1084;314;2240;2760;88,500;52,372;2,076;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1085;312;2245;2755;89,493;52,355;2,090;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1086;309;2244;2756;88,571;52,345;2,097;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1087;312;2247;2753;88,779;52,420;2,077;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1088;307;2246;2754;89,391;52,493;2,065;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1089;309;2234;2766;89,082;52,479;2,074;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1090;306;2242;2758;89,885;52,518;2,052;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1091;307;2254;2746;90,617;52,523;2,065;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1092;311;2266;2734;88,832;52,505;2,071;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1093;309;2266;2734;87,885;52,519;2,065;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1094;304;2263;2737;89,565;52,639;2,039;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1095;302;2261;2739;90,034;52,668;2,033;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1096;300;2251;2749;89,866;52,647;2,040;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1097;300;2243;2757;90,385;52,651;2,037;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1098;302;2253;2747;91,414;52,677;2,036;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1099;301;2259;2741;91,576;52,720;2,047;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1100;298;2255;2745;91,356;52,699;2,064;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1101;300;2260;2740;91,334;52,701;2,067;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1102;299;2259;2741;91,149;52,693;2,080;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1103;299;2250;2750;91,888;52,712;2,074;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1104;298;2236;2764;91,824;52,701;2,081;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1105;305;2228;2772;92,290;52,694;2,082;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1106;309;2226;2774;90,609;52,702;2,084;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1107;314;2222;2778;89,756;52,710;2,086;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1108;318;2217;2783;88,397;52,729;2,079;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1109;313;2220;2780;89,016;52,748;2,086;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1110;307;2212;2788;89,869;52,805;2,078;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1111;313;2200;2800;90,163;52,805;2,083;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1112;311;2204;2796;89,484;52,799;2,093;[7  3  2  1  4  3  7  0  0  7  3  3  5  2  0  3  2  3  4  0  6  3  5  1  5  2  3  0  7  4  2  3  6  6  7  7  0  2  6  4  4  3  4  5  6  0  3  6  7  1]
1113;313;2191;2809;89,708;52,795;2,099;[7  3  2  1  4  3  7  0  0  7  3  3  5  2  0  3  2  3  4  0  6  3  5  1  5  2  3  0  7  4  2  3  6  6  7  7  0  2  6  4  4  3  4  5  6  0  3  6  7  1]
1114;315;2193;2807;89,629;52,788;2,108;[7  3  2  1  4  3  7  0  0  7  3  3  5  2  0  3  2  3  4  0  6  3  5  1  5  2  3  0  7  4  2  3  6  6  7  7  0  2  6  4  4  3  4  5  6  0  3  6  7  1]
1115;313;2198;2802;88,798;52,834;2,080;[7  3  2  1  4  3  7  0  0  7  3  3  5  2  0  3  2  3  4  0  6  3  5  1  5  2  3  0  7  4  2  3  6  6  7  7  0  2  6  4  4  3  4  5  6  0  3  6  7  1]
1116;314;2211;2789;89,513;52,818;2,099;[7  3  2  1  4  3  7  0  0  7  3  3  5  2  0  3  2  3  4  0  6  3  5  1  5  2  3  0  7  4  2  3  6  6  7  7  0  2  6  4  4  3  4  5  6  0  3  6  7  1]
1117;308;2209;2791;89,918;52,819;2,097;[7  3  2  1  4  3  7  0  0  7  3  3  5  2  0  3  2  3  4  0  6  3  5  1  5  2  3  0  7  4  2  3  6  6  7  7  0  2  6  4  4  3  4  5  6  0  3  6  7  1]
1118;309;2219;2781;90,847;52,797;2,104;[7  3  2  1  4  3  7  0  0  7  3  3  5  2  0  3  2  3  4  0  6  3  5  1  5  2  3  0  7  4  2  3  6  6  7  7  0  2  6  4  4  3  4  5  6  0  3  6  7  1]
1119;309;2216;2784;89,441;52,796;2,107;[7  3  2  1  4  3  7  0  0  7  3  3  5  2  0  3  2  3  4  0  6  3  5  1  5  2  3  0  7  4  2  3  6  6  7  7  0  2  6  4  4  3  4  5  6  0  3  6  7  1]
1120;311;2225;2775;88,938;52,809;2,116;[7  3  2  1  4  3  7  0  0  7  3  3  5  2  0  3  2  3  4  0  6  3  5  1  5  2  3  0  7  4  2  3  6  6  7  7  0  2  6  4  4  3  4  5  6  0  3  6  7  1]
1121;308;2221;2779;88,689;52,818;2,127;[7  3  2  1  4  3  7  0  0  7  3  3  5  2  0  3  2  3  4  0  6  3  5  1  5  2  3  0  7  4  2  3  6  6  7  7  0  2  6  4  4  3  4  5  6  0  3  6  7  1]
1122;307;2225;2775;88,513;52,818;2,137;[7  3  2  1  4  3  7  0  0  7  3  3  5  2  0  3  2  3  4  0  6  3  5  1  5  2  3  0  7  4  2  3  6  6  7  7  0  2  6  4  4  3  4  5  6  0  3  6  7  1]
1123;306;2217;2783;88,508;53,069;2,007;[7  3  2  1  4  3  7  0  0  7  3  3  5  2  0  3  2  3  4  0  6  3  5  1  5  2  3  0  7  4  2  3  6  6  7  7  0  2  6  4  4  3  4  5  6  0  3  6  7  1]
1124;307;2212;2788;89,112;53,081;2,003;[7  3  2  1  4  3  7  0  0  7  3  3  5  2  0  3  2  3  4  0  6  3  5  1  5  2  3  0  7  4  2  3  6  6  7  7  0  2  6  4  4  3  4  5  6  0  3  6  7  1]
1125;306;2206;2794;89,587;53,084;2,010;[7  3  2  1  4  3  7  0  0  7  3  3  5  2  0  3  2  3  4  0  6  3  5  1  5  2  3  0  7  4  2  3  6  6  7  7  0  2  6  4  4  3  4  5  6  0  3  6  7  1]
1126;302;2214;2786;91,037;53,112;2,010;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1127;303;2213;2787;90,652;53,168;2,013;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1128;303;2209;2791;90,719;53,161;2,023;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1129;301;2216;2784;90,332;53,154;2,030;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1130;301;2207;2793;91,797;53,148;2,050;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1131;302;2209;2791;91,409;53,187;2,036;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1132;306;2209;2791;90,432;53,183;2,036;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1133;304;2198;2802;90,717;53,171;2,046;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1134;300;2204;2796;91,572;53,153;2,060;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1135;301;2202;2798;91,902;53,181;2,047;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1136;300;2197;2803;92,054;53,156;2,060;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1137;303;2177;2823;92,047;53,150;2,069;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1138;304;2170;2830;91,854;53,145;2,069;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1139;307;2182;2818;92,475;53,140;2,081;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1140;306;2176;2824;90,954;53,124;2,092;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1141;306;2175;2825;91,788;53,138;2,078;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1142;305;2176;2824;92,110;53,138;2,075;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1143;306;2178;2822;91,135;53,135;2,078;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1144;304;2185;2815;91,877;53,125;2,092;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1145;308;2188;2812;91,512;53,135;2,081;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
